96,1434463475.78,1
96,1434463498.24,1
96,1434463639.59,1
96,1434463675.72,1
96,1434463820.92,1
97,1434463857.33,1
99,1434463884.98,1
96,1434464012.42,1
96,1434464040.1,1
96,1434464063.18,1
96,1434464083.74,1
81,1434904881.01,1
81,1434904897.06,1
82,1434905472.85,1
82,1434905480.45,1
82,1434905497.24,1
82,1434905809.59,1
82,1434905825.61,1
82,1434906070.24,1
82,1434906086.91,1
83,1434906543.23,1
83,1434906568.12,1
83,1434906689.47,1
83,1434906716.31,1
83,1434906742.06,1
83,1434906769.27,1
83,1434910622.73,1
83,1434911453.99,1
83,1434911533.29,1
83,1434911558.79,1
83,1434911664.95,1
83,1434911691.85,1
83,1434911718.97,1
83,1434911746.06,1
83,1434911774.31,1
83,1434911802.66,1
83,1434911832.23,1
83,1434911862.79,1
83,1434911894.11,1
83,1434911926.26,1
83,1434911959.6,1
83,1434911993.69,1
83,1434912029.1,1
83,1434912063.97,1
83,1434912100.13,1
83,1434912139.29,1
83,1434912177.09,1
83,1434912216.56,1
83,1434912255.47,1
1,1434912256.0,1
83,1434912269.69,1
83,1434912279.79,1
566,1434912299.18,1
83,1434912301.59,1
83,1434912344.64,1
