83,1434912621.9,1
88,1435156889.93,1
88,1435156901.47,1
88,1435156948.48,1
87,1435157027.77,1
88,1435157748.73,1
88,1435157907.93,1
88,1435158348.42,1
88,1435158725.94,1
88,1435158739.82,1
88,1435158877.64,1
88,1435159504.46,1
88,1435159621.59,1
88,1435159647.7,1
89,1435159653.56,1
88,1435159658.68,1
88,1435161304.03,1
89,1435161309.69,1
88,1435161926.15,1
88,1435162017.45,1
88,1435162098.9,1
88,1435162380.58,1
88,1435162420.73,1
89,1435162599.66,1
88,1435162638.18,1
88,1435162668.59,1
88,1435162680.49,1
88,1435164001.28,1
88,1435164076.17,1
88,1435164113.13,1
88,1435164173.04,1
89,1435164289.09,1
89,1435164302.0,1
88,1435164422.31,1
88,1435164450.73,1
89,1435164477.44,1
89,1435164504.75,1
89,1435164583.71,1
88,1435164614.35,1
88,1435166281.51,1
88,1435166305.26,1
88,1435166399.21,1
88,1435166446.46,1
88,1435166468.59,1
88,1435166490.84,1
88,1435166513.18,1
88,1435166535.57,1
88,1435166557.64,1
88,1435166579.92,1
88,1435166602.06,1
88,1435166624.14,1
88,1435166646.4,1
88,1435166668.64,1
88,1435166690.88,1
88,1435166713.26,1
88,1435166735.49,1
88,1435166757.65,1
88,1435166779.97,1
88,1435166802.04,1
88,1435166824.4,1
88,1435166846.5,1
88,1435166868.8,1
88,1435166890.96,1
88,1435166913.25,1
88,1435166936.76,1
88,1435166956.02,1
88,1435167062.92,1
88,1435167082.52,1
88,1435167172.58,1
88,1435167200.58,1
88,1435167222.65,1
88,1435167244.55,1
88,1435167266.44,1
88,1435167293.09,1
92,1435167316.75,1
93,1435167338.66,1
93,1435167360.53,1
92,1435167382.4,1
93,1435167404.43,1
91,1435167426.75,1
90,1435167448.57,1
89,1435167470.5,1
89,1435167492.41,1
89,1435167514.23,1
89,1435167536.23,1
89,1435167558.26,1
89,1435167580.23,1
88,1435167602.26,1
88,1435167624.11,1
88,1435167646.0,1
88,1435167668.22,1
88,1435167690.2,1
88,1435167712.09,1
88,1435167735.33,1
88,1435167757.4,1
88,1435167779.38,1
88,1435167801.4,1
88,1435167841.53,1
88,1435167865.21,1
88,1435167887.25,1
88,1435167909.29,1
88,1435167931.31,1
88,1435167953.19,1
88,1435167975.13,1
88,1435167997.26,1
88,1435168019.2,1
88,1435168041.22,1
88,1435168285.81,1
79,1435168731.74,1
82,1435215124.74,1
82,1435224472.32,1
83,1435224488.66,1
83,1435224650.34,1
82,1435224658.88,1
83,1435225099.8,1
83,1435225155.63,1
83,1435225309.37,1
83,1435225314.55,1
83,1435225504.69,1
83,1435225512.93,1
83,1435225817.35,1
83,1435226039.94,1
869,1435226419.92,1
879,1435226463.24,1
868,1435226485.09,1
831,1435226506.96,1
443,1435226528.87,1
832,1435226550.73,1
785,1435226602.1,1
482,1435226625.65,1
872,1435226647.5,1
872,1435226669.4,1
874,1435226691.31,1
888,1435226713.16,1
895,1435226735.29,1
961,1435226757.16,1
84,1435226809.42,1
84,1435226832.88,1
83,1435226854.75,1
83,1435226876.69,1
83,1435226898.6,1
83,1435226943.23,1
83,1435226966.73,1
957,1435227026.69,1
956,1435227050.24,1
953,1435227105.71,1
83,1435227133.91,1
83,1435227158.75,1
83,1435227180.65,1
83,1435227202.46,1
83,1435227224.31,1
83,1435227369.88,1
83,1435227393.37,1
83,1435227415.35,1
83,1435227437.2,1
83,1435227459.25,1
83,1435227481.23,1
83,1435227545.4,1
83,1435227568.9,1
83,1435227590.76,1
83,1435227612.77,1
83,1435227634.73,1
83,1435227656.57,1
83,1435227687.58,1
83,1435227711.03,1
83,1435227731.82,1
83,1435227755.17,1
83,1435227783.87,1
83,1435227807.54,1
83,1435227829.36,1
83,1435227851.26,1
83,1435227873.19,1
83,1435227895.05,1
83,1435227962.53,1
83,1435227998.03,1
83,1435228304.08,1
83,1435228409.95,1
83,1435228575.35,1
83,1435228615.09,1
83,1435228667.53,1
83,1435228709.21,1
83,1435228741.83,1
83,1435228771.31,1
83,1435228833.2,1
83,1435228857.85,1
83,1435229171.43,1
83,1435229216.15,1
83,1435229257.66,1
82,1435229376.66,1
82,1435229407.81,1
82,1435229468.4,1
81,1435229498.34,1
81,1435229605.91,1
81,1435229629.1,1
81,1435229650.91,1
81,1435229672.69,1
80,1435229775.77,1
80,1435230053.35,1
80,1435230241.64,1
80,1435230534.87,1
80,1435230560.84,1
79,1435230623.2,1
79,1435230654.01,1
79,1435230675.87,1
79,1435230724.7,1
80,1435230763.89,1
80,1435230789.61,1
79,1435230816.74,1
79,1435230840.97,1
80,1435230865.28,1
80,1435230981.57,1
80,1435231043.19,1
80,1435231086.26,1
80,1435231097.52,1
80,1435231189.69,1
80,1435231220.95,1
80,1435231374.02,1
80,1435231397.48,1
80,1435231471.67,1
80,1435231496.39,1
80,1435231519.73,1
80,1435231543.09,1
80,1435231842.2,1
80,1435232572.56,1
80,1435232636.79,1
80,1435232682.3,1
80,1435232710.66,1
80,1435232751.22,1
80,1435232767.01,1
80,1435232884.11,1
85,1435237565.49,1
85,1435237593.37,1
85,1435237615.23,1
86,1435237888.51,1
85,1435237924.45,1
85,1435237949.01,1
86,1435237970.83,1
85,1435237993.97,1
86,1435238059.31,1
86,1435238167.98,1
86,1435238191.7,1
86,1435238276.87,1
86,1435238384.48,1
85,1435238412.78,1
86,1435238514.9,1
86,1435238545.42,1
86,1435238654.8,1
86,1435238677.65,1
86,1435238742.96,1
86,1435238773.16,1
86,1435238796.44,1
86,1435238819.53,1
86,1435238842.36,1
86,1435238865.12,1
86,1435238892.9,1
86,1435238915.7,1
85,1435238938.49,1
85,1435238961.22,1
85,1435238983.99,1
86,1435240863.65,1
86,1435241005.58,1
86,1435241031.7,1
82,1435238413.93,1
82,1435238461.91,1
83,1435238485.79,1
85,1435239826.17,1
85,1435239861.66,1
85,1435239885.54,1
85,1435239909.55,1
85,1435239933.48,1
85,1435239957.39,1
85,1435239981.35,1
85,1435240005.4,1
